ts_utc;topic;received_total;received_delta;msgs_per_sec;
2026-01-18T16:54:15.4552178Z;long-run-topic-01;4129997;1502;1502;1502
2026-01-18T16:54:16.4712588Z;long-run-topic-01;4131482;1485;1485;1485
2026-01-18T16:54:17.4850763Z;long-run-topic-01;4132993;1511;1511;1511
2026-01-18T16:54:18.4943220Z;long-run-topic-01;4134499;1506;1506;1506
2026-01-18T16:54:19.4965230Z;long-run-topic-01;4135996;1497;1497;1497
2026-01-18T16:54:20.5038828Z;long-run-topic-01;4137496;1500;1500;1500
2026-01-18T16:54:21.5045744Z;long-run-topic-01;4138980;1484;1484;1484
2026-01-18T16:54:22.5053732Z;long-run-topic-01;4140457;1477;1477;1477
2026-01-18T16:54:23.5054986Z;long-run-topic-01;4141992;1535;1535;1535
2026-01-18T16:54:24.5125807Z;long-run-topic-01;4143472;1480;1480;1480
2026-01-18T16:54:25.5126744Z;long-run-topic-01;4144984;1512;1512;1512
2026-01-18T16:54:26.5139881Z;long-run-topic-01;4146496;1512;1512;1512
2026-01-18T16:54:27.5203797Z;long-run-topic-01;4147998;1502;1502;1502
2026-01-18T16:54:28.5220140Z;long-run-topic-01;4149499;1501;1501;1501
2026-01-18T16:54:29.5215298Z;long-run-topic-01;4150957;1458;1458;1458
2026-01-18T16:54:30.5365831Z;long-run-topic-01;4152498;1541;1541;1541
2026-01-18T16:54:31.5377209Z;long-run-topic-01;4153998;1500;1500;1500
2026-01-18T16:54:32.5431893Z;long-run-topic-01;4155455;1457;1457;1457
2026-01-18T16:54:33.5471631Z;long-run-topic-01;4156972;1517;1517;1517
2026-01-18T16:54:34.5554243Z;long-run-topic-01;4158456;1484;1484;1484
2026-01-18T16:54:35.5561240Z;long-run-topic-01;4159997;1541;1541;1541
2026-01-18T16:54:36.5711264Z;long-run-topic-01;4161478;1481;1481;1481
2026-01-18T16:54:37.5786523Z;long-run-topic-01;4162998;1520;1520;1520
2026-01-18T16:54:38.5807348Z;long-run-topic-01;4164472;1474;1474;1474
2026-01-18T16:54:39.5881370Z;long-run-topic-01;4166000;1528;1528;1528
2026-01-18T16:54:40.5931304Z;long-run-topic-01;4167484;1484;1484;1484
2026-01-18T16:54:41.5960181Z;long-run-topic-01;4168977;1493;1493;1493
2026-01-18T16:54:42.5968678Z;long-run-topic-01;4170475;1498;1498;1498
2026-01-18T16:54:43.5970887Z;long-run-topic-01;4171983;1508;1508;1508
2026-01-18T16:54:44.5970611Z;long-run-topic-01;4173458;1475;1475;1475
2026-01-18T16:54:45.5964163Z;long-run-topic-01;4174982;1524;1524;1524
2026-01-18T16:54:46.6059612Z;long-run-topic-01;4176500;1518;1518;1518
2026-01-18T16:54:47.6191892Z;long-run-topic-01;4177994;1494;1494;1494
2026-01-18T16:54:48.6222382Z;long-run-topic-01;4179463;1469;1469;1469
2026-01-18T16:54:49.6301893Z;long-run-topic-01;4180989;1526;1526;1526
2026-01-18T16:54:50.6351644Z;long-run-topic-01;4182459;1470;1470;1470
2026-01-18T16:54:51.6491311Z;long-run-topic-01;4183975;1516;1516;1516
2026-01-18T16:54:52.6513447Z;long-run-topic-01;4185464;1489;1489;1489
2026-01-18T16:54:53.6602264Z;long-run-topic-01;4186980;1516;1516;1516
2026-01-18T16:54:54.6729473Z;long-run-topic-01;4188483;1503;1503;1503
2026-01-18T16:54:55.6797556Z;long-run-topic-01;4190001;1518;1518;1518
2026-01-18T16:54:56.6869752Z;long-run-topic-01;4191501;1500;1500;1500
2026-01-18T16:54:57.6883491Z;long-run-topic-01;4193001;1500;1500;1500
2026-01-18T16:54:58.6933941Z;long-run-topic-01;4194532;1531;1531;1531
2026-01-18T16:54:59.6938680Z;long-run-topic-01;4196053;1521;1521;1521
2026-01-18T16:55:00.6969167Z;long-run-topic-01;4197505;1452;1452;1452
2026-01-18T16:55:01.7050079Z;long-run-topic-01;4199046;1541;1541;1541
2026-01-18T16:55:02.7060762Z;long-run-topic-01;4200531;1485;1485;1485
2026-01-18T16:55:03.7133534Z;long-run-topic-01;4202038;1507;1507;1507
2026-01-18T16:55:04.7202118Z;long-run-topic-01;4203556;1518;1518;1518
2026-01-18T16:55:05.7203954Z;long-run-topic-01;4205059;1503;1503;1503
2026-01-18T16:55:06.7251133Z;long-run-topic-01;4206596;1537;1537;1537
2026-01-18T16:55:07.7282721Z;long-run-topic-01;4208041;1445;1445;1445
2026-01-18T16:55:08.7382036Z;long-run-topic-01;4209603;1562;1562;1562
2026-01-18T16:55:09.7410092Z;long-run-topic-01;4211099;1496;1496;1496
2026-01-18T16:55:10.7472533Z;long-run-topic-01;4212620;1521;1521;1521
2026-01-18T16:55:11.7532209Z;long-run-topic-01;4214096;1476;1476;1476
2026-01-18T16:55:12.7540840Z;long-run-topic-01;4215634;1538;1538;1538
2026-01-18T16:55:13.7539306Z;long-run-topic-01;4217161;1527;1527;1527
2026-01-18T16:55:14.7595934Z;long-run-topic-01;4218661;1500;1500;1500
2026-01-18T16:55:15.7716495Z;long-run-topic-01;4220178;1517;1517;1517
2026-01-18T16:55:16.7725535Z;long-run-topic-01;4221695;1517;1517;1517
2026-01-18T16:55:17.7856957Z;long-run-topic-01;4223178;1483;1483;1483
2026-01-18T16:55:18.7995203Z;long-run-topic-01;4224713;1535;1535;1535
2026-01-18T16:55:19.8077261Z;long-run-topic-01;4226221;1508;1508;1508
2026-01-18T16:55:20.8155957Z;long-run-topic-01;4227802;1581;1581;1581
2026-01-18T16:55:21.8229337Z;long-run-topic-01;4229294;1492;1492;1492
2026-01-18T16:55:22.8369657Z;long-run-topic-01;4230802;1508;1508;1508
2026-01-18T16:55:23.8454280Z;long-run-topic-01;4232357;1555;1555;1555
2026-01-18T16:55:24.8536980Z;long-run-topic-01;4233820;1463;1463;1463
2026-01-18T16:55:25.8622395Z;long-run-topic-01;4235366;1546;1546;1546
2026-01-18T16:55:26.8653311Z;long-run-topic-01;4236919;1553;1553;1553
2026-01-18T16:55:27.8714500Z;long-run-topic-01;4238395;1476;1476;1476
2026-01-18T16:55:28.8905465Z;long-run-topic-01;4239914;1519;1519;1519
2026-01-18T16:55:29.8916265Z;long-run-topic-01;4241478;1564;1564;1564
2026-01-18T16:55:30.8972906Z;long-run-topic-01;4242947;1469;1469;1469
2026-01-18T16:55:31.9039026Z;long-run-topic-01;4244483;1536;1536;1536
2026-01-18T16:55:32.9123499Z;long-run-topic-01;4245960;1477;1477;1477
2026-01-18T16:55:33.9122060Z;long-run-topic-01;4247500;1540;1540;1540
2026-01-18T16:55:34.9137380Z;long-run-topic-01;4248980;1480;1480;1480
2026-01-18T16:55:35.9167260Z;long-run-topic-01;4250481;1501;1501;1501
2026-01-18T16:55:36.9278238Z;long-run-topic-01;4251969;1488;1488;1488
2026-01-18T16:55:37.9368813Z;long-run-topic-01;4253559;1590;1590;1590
2026-01-18T16:55:38.9435457Z;long-run-topic-01;4255055;1496;1496;1496
2026-01-18T16:55:39.9500542Z;long-run-topic-01;4256547;1492;1492;1492
2026-01-18T16:55:40.9534438Z;long-run-topic-01;4258092;1545;1545;1545
2026-01-18T16:55:41.9555430Z;long-run-topic-01;4259545;1453;1453;1453
2026-01-18T16:55:42.9591795Z;long-run-topic-01;4261081;1536;1536;1536
2026-01-18T16:55:43.9709718Z;long-run-topic-01;4262635;1554;1554;1554
2026-01-18T16:55:44.9790113Z;long-run-topic-01;4264148;1513;1513;1513
2026-01-18T16:55:45.9796984Z;long-run-topic-01;4265626;1478;1478;1478
2026-01-18T16:55:46.9802331Z;long-run-topic-01;4267136;1510;1510;1510
2026-01-18T16:55:47.9845073Z;long-run-topic-01;4268624;1488;1488;1488
2026-01-18T16:55:48.9885410Z;long-run-topic-01;4270174;1550;1550;1550
2026-01-18T16:55:49.9879439Z;long-run-topic-01;4271656;1482;1482;1482
2026-01-18T16:55:50.9952453Z;long-run-topic-01;4273158;1502;1502;1502
2026-01-18T16:55:51.9996186Z;long-run-topic-01;4274696;1538;1538;1538
2026-01-18T16:55:53.0036333Z;long-run-topic-01;4276171;1475;1475;1475
2026-01-18T16:55:54.0141898Z;long-run-topic-01;4277709;1538;1538;1538
2026-01-18T16:55:55.0164889Z;long-run-topic-01;4279214;1505;1505;1505
2026-01-18T16:55:56.0181265Z;long-run-topic-01;4280690;1476;1476;1476
2026-01-18T16:55:57.0215730Z;long-run-topic-01;4282214;1524;1524;1524
2026-01-18T16:55:58.0488274Z;long-run-topic-01;4283682;1468;1468;1468
2026-01-18T16:55:59.0525012Z;long-run-topic-01;4285509;1827;1827;1827
2026-01-18T16:56:00.0536761Z;long-run-topic-01;4286810;1301;1301;1301
2026-01-18T16:56:01.0614294Z;long-run-topic-01;4288304;1494;1494;1494
2026-01-18T16:56:02.0622131Z;long-run-topic-01;4289819;1515;1515;1515
2026-01-18T16:56:03.0626665Z;long-run-topic-01;4291311;1492;1492;1492
2026-01-18T16:56:04.0725452Z;long-run-topic-01;4292809;1498;1498;1498
2026-01-18T16:56:05.0872053Z;long-run-topic-01;4294357;1548;1548;1548
2026-01-18T16:56:06.1027201Z;long-run-topic-01;4295911;1554;1554;1554
2026-01-18T16:56:07.1038438Z;long-run-topic-01;4297406;1495;1495;1495
2026-01-18T16:56:08.1114974Z;long-run-topic-01;4298925;1519;1519;1519
2026-01-18T16:56:09.1168455Z;long-run-topic-01;4300435;1510;1510;1510
2026-01-18T16:56:10.1208117Z;long-run-topic-01;4301926;1491;1491;1491
2026-01-18T16:56:11.1284542Z;long-run-topic-01;4303395;1469;1469;1469
2026-01-18T16:56:12.1371290Z;long-run-topic-01;4304993;1598;1598;1598
2026-01-18T16:56:13.1443234Z;long-run-topic-01;4306478;1485;1485;1485
2026-01-18T16:56:14.1464514Z;long-run-topic-01;4308012;1534;1534;1534
2026-01-18T16:56:15.1532217Z;long-run-topic-01;4309522;1510;1510;1510
2026-01-18T16:56:16.1550346Z;long-run-topic-01;4311008;1486;1486;1486
2026-01-18T16:56:17.1618446Z;long-run-topic-01;4312485;1477;1477;1477
2026-01-18T16:56:18.1622599Z;long-run-topic-01;4314053;1568;1568;1568
2026-01-18T16:56:19.1829521Z;long-run-topic-01;4315529;1476;1476;1476
2026-01-18T16:56:20.1929230Z;long-run-topic-01;4317074;1545;1545;1545
2026-01-18T16:56:21.1970300Z;long-run-topic-01;4318588;1514;1514;1514
2026-01-18T16:56:22.2017069Z;long-run-topic-01;4320088;1500;1500;1500
2026-01-18T16:56:23.2027968Z;long-run-topic-01;4321644;1556;1556;1556
2026-01-18T16:56:24.2180568Z;long-run-topic-01;4323134;1490;1490;1490
2026-01-18T16:56:25.2284996Z;long-run-topic-01;4324636;1502;1502;1502
2026-01-18T16:56:26.2288732Z;long-run-topic-01;4326197;1561;1561;1561
2026-01-18T16:56:27.2286348Z;long-run-topic-01;4327665;1468;1468;1468
2026-01-18T16:56:28.2369511Z;long-run-topic-01;4329167;1502;1502;1502
2026-01-18T16:56:29.2466597Z;long-run-topic-01;4330698;1531;1531;1531
2026-01-18T16:56:30.2505107Z;long-run-topic-01;4332232;1534;1534;1534
2026-01-18T16:56:31.2548066Z;long-run-topic-01;4333682;1450;1450;1450
2026-01-18T16:56:32.2619399Z;long-run-topic-01;4335195;1513;1513;1513
2026-01-18T16:56:33.2691309Z;long-run-topic-01;4336690;1495;1495;1495
2026-01-18T16:56:34.2781653Z;long-run-topic-01;4338282;1592;1592;1592
2026-01-18T16:56:35.2787351Z;long-run-topic-01;4339783;1501;1501;1501
2026-01-18T16:56:36.2788227Z;long-run-topic-01;4341299;1516;1516;1516
2026-01-18T16:56:37.2797959Z;long-run-topic-01;4342766;1467;1467;1467
2026-01-18T16:56:38.2868254Z;long-run-topic-01;4344265;1499;1499;1499
2026-01-18T16:56:39.2953165Z;long-run-topic-01;4345841;1576;1576;1576
2026-01-18T16:56:40.3037980Z;long-run-topic-01;4347318;1477;1477;1477
2026-01-18T16:56:41.3042607Z;long-run-topic-01;4348827;1509;1509;1509
2026-01-18T16:56:42.3181176Z;long-run-topic-01;4350241;1414;1414;1414
2026-01-18T16:56:43.3201628Z;long-run-topic-01;4351905;1664;1664;1664
2026-01-18T16:56:44.3317087Z;long-run-topic-01;4353369;1464;1464;1464
2026-01-18T16:56:45.3360036Z;long-run-topic-01;4354858;1489;1489;1489
2026-01-18T16:56:46.3393892Z;long-run-topic-01;4356414;1556;1556;1556
2026-01-18T16:56:47.3513668Z;long-run-topic-01;4357929;1515;1515;1515
2026-01-18T16:56:48.3593497Z;long-run-topic-01;4359431;1502;1502;1502
2026-01-18T16:56:49.3623788Z;long-run-topic-01;4360932;1501;1501;1501
2026-01-18T16:56:50.3621038Z;long-run-topic-01;4362442;1510;1510;1510
2026-01-18T16:56:51.3650685Z;long-run-topic-01;4363972;1530;1530;1530
2026-01-18T16:56:52.3702938Z;long-run-topic-01;4365494;1522;1522;1522
2026-01-18T16:56:53.3718782Z;long-run-topic-01;4366996;1502;1502;1502
2026-01-18T16:56:54.3868692Z;long-run-topic-01;4368490;1494;1494;1494
2026-01-18T16:56:55.3884312Z;long-run-topic-01;4369983;1493;1493;1493
2026-01-18T16:56:56.3973438Z;long-run-topic-01;4371495;1512;1512;1512
2026-01-18T16:56:57.4115833Z;long-run-topic-01;4372978;1483;1483;1483
2026-01-18T16:56:58.4133735Z;long-run-topic-01;4374498;1520;1520;1520
2026-01-18T16:56:59.4215516Z;long-run-topic-01;4375992;1494;1494;1494
2026-01-18T16:57:00.4298356Z;long-run-topic-01;4377477;1485;1485;1485
2026-01-18T16:57:01.4372657Z;long-run-topic-01;4378999;1522;1522;1522
2026-01-18T16:57:02.4386546Z;long-run-topic-01;4380463;1464;1464;1464
2026-01-18T16:57:03.4470226Z;long-run-topic-01;4381994;1531;1531;1531
2026-01-18T16:57:04.4463871Z;long-run-topic-01;4383445;1451;1451;1451
2026-01-18T16:57:05.4470545Z;long-run-topic-01;4384998;1553;1553;1553
2026-01-18T16:57:06.4518002Z;long-run-topic-01;4386473;1475;1475;1475
2026-01-18T16:57:07.4552753Z;long-run-topic-01;4387982;1509;1509;1509
2026-01-18T16:57:08.4553510Z;long-run-topic-01;4389493;1511;1511;1511
2026-01-18T16:57:09.4700624Z;long-run-topic-01;4391000;1507;1507;1507
2026-01-18T16:57:10.4788245Z;long-run-topic-01;4392461;1461;1461;1461
2026-01-18T16:57:11.4801582Z;long-run-topic-01;4393974;1513;1513;1513
2026-01-18T16:57:12.4948800Z;long-run-topic-01;4395470;1496;1496;1496
2026-01-18T16:57:13.5030116Z;long-run-topic-01;4396991;1521;1521;1521
2026-01-18T16:57:14.5029790Z;long-run-topic-01;4398489;1498;1498;1498
2026-01-18T16:57:15.5051312Z;long-run-topic-01;4399996;1507;1507;1507
2026-01-18T16:57:16.5053087Z;long-run-topic-01;4401492;1496;1496;1496
2026-01-18T16:57:17.5121496Z;long-run-topic-01;4402967;1475;1475;1475
2026-01-18T16:57:18.5137591Z;long-run-topic-01;4404483;1516;1516;1516
2026-01-18T16:57:19.5221771Z;long-run-topic-01;4406000;1517;1517;1517
2026-01-18T16:57:20.5301582Z;long-run-topic-01;4407479;1479;1479;1479
2026-01-18T16:57:21.5355564Z;long-run-topic-01;4408998;1519;1519;1519
2026-01-18T16:57:22.5455182Z;long-run-topic-01;4410493;1495;1495;1495
2026-01-18T16:57:23.5464246Z;long-run-topic-01;4411996;1503;1503;1503
