ts_utc,topic,received_total,received_delta,msgs_per_sec
2026-01-18T08:14:50.4398261Z,long-run-topic-09,69836,164,164
2026-01-18T08:14:50.4398261Z,long-run-topic-08,66942,186,186
2026-01-18T08:14:50.4398261Z,long-run-topic-07,66877,178,178
2026-01-18T08:14:50.4398261Z,long-run-topic-10,67310,122,122
2026-01-18T08:14:50.4398261Z,long-run-topic-01,64520,137,137
2026-01-18T08:14:50.4398261Z,long-run-topic-04,67575,248,248
2026-01-18T08:14:50.4398261Z,long-run-topic-03,72008,207,207
2026-01-18T08:14:50.4398261Z,long-run-topic-02,73595,248,248
2026-01-18T08:14:51.4413123Z,long-run-topic-06,73519,310,310
2026-01-18T08:14:51.4413123Z,long-run-topic-05,69294,144,144
2026-01-18T08:14:51.4413123Z,long-run-topic-09,70045,209,209
2026-01-18T08:14:51.4413123Z,long-run-topic-08,67174,232,232
2026-01-18T08:14:51.4413123Z,long-run-topic-07,66941,64,64
2026-01-18T08:14:51.4413123Z,long-run-topic-10,67496,186,186
2026-01-18T08:14:51.4413123Z,long-run-topic-01,64776,256,256
2026-01-18T08:14:51.4413123Z,long-run-topic-04,67702,127,127
2026-01-18T08:14:51.4413123Z,long-run-topic-03,72257,249,249
2026-01-18T08:14:51.4413123Z,long-run-topic-02,73893,298,298
2026-01-18T08:14:52.4419660Z,long-run-topic-06,73705,186,186
2026-01-18T08:14:52.4419660Z,long-run-topic-05,69479,185,185
2026-01-18T08:14:52.4419660Z,long-run-topic-09,70197,152,152
2026-01-18T08:14:52.4419660Z,long-run-topic-08,67352,178,178
2026-01-18T08:14:52.4419660Z,long-run-topic-07,67066,125,125
2026-01-18T08:14:52.4419660Z,long-run-topic-10,67788,292,292
2026-01-18T08:14:52.4419660Z,long-run-topic-01,64900,124,124
2026-01-18T08:14:52.4419660Z,long-run-topic-04,67764,62,62
2026-01-18T08:14:52.4419660Z,long-run-topic-03,72319,62,62
2026-01-18T08:14:52.4419660Z,long-run-topic-02,73955,62,62
2026-01-18T08:14:53.4411845Z,long-run-topic-06,73829,124,124
2026-01-18T08:14:53.4411845Z,long-run-topic-05,69623,144,144
2026-01-18T08:14:53.4411845Z,long-run-topic-09,70383,186,186
2026-01-18T08:14:53.4411845Z,long-run-topic-08,67530,178,178
2026-01-18T08:14:53.4411845Z,long-run-topic-07,67252,186,186
2026-01-18T08:14:53.4411845Z,long-run-topic-10,67912,124,124
2026-01-18T08:14:53.4411845Z,long-run-topic-01,65148,248,248
2026-01-18T08:14:53.4411845Z,long-run-topic-04,67960,196,196
2026-01-18T08:14:53.4411845Z,long-run-topic-03,72525,206,206
2026-01-18T08:14:53.4411845Z,long-run-topic-02,74145,190,190
2026-01-18T08:14:54.4454613Z,long-run-topic-06,74077,248,248
2026-01-18T08:14:54.4454613Z,long-run-topic-05,69767,144,144
2026-01-18T08:14:54.4454613Z,long-run-topic-09,70569,186,186
2026-01-18T08:14:54.4454613Z,long-run-topic-08,67704,174,174
2026-01-18T08:14:54.4454613Z,long-run-topic-07,67439,187,187
2026-01-18T08:14:54.4454613Z,long-run-topic-10,68062,150,150
2026-01-18T08:14:54.4454613Z,long-run-topic-01,65334,186,186
2026-01-18T08:14:54.4454613Z,long-run-topic-04,68218,258,258
2026-01-18T08:14:54.4454613Z,long-run-topic-03,72835,310,310
2026-01-18T08:14:54.4454613Z,long-run-topic-02,74455,310,310
2026-01-18T08:14:55.4560422Z,long-run-topic-06,74325,248,248
2026-01-18T08:14:55.4560422Z,long-run-topic-05,70035,268,268
2026-01-18T08:14:55.4560422Z,long-run-topic-09,70798,229,229
2026-01-18T08:14:55.4560422Z,long-run-topic-08,67927,223,223
2026-01-18T08:14:55.4560422Z,long-run-topic-07,67564,125,125
2026-01-18T08:14:55.4560422Z,long-run-topic-10,68351,289,289
2026-01-18T08:14:55.4560422Z,long-run-topic-01,65379,45,45
2026-01-18T08:14:55.4560422Z,long-run-topic-04,68290,72,72
2026-01-18T08:14:55.4560422Z,long-run-topic-03,72897,62,62
2026-01-18T08:14:55.4560422Z,long-run-topic-02,74562,107,107
2026-01-18T08:14:56.4557235Z,long-run-topic-06,74481,156,156
2026-01-18T08:14:56.4557235Z,long-run-topic-05,70138,103,103
2026-01-18T08:14:56.4557235Z,long-run-topic-09,70965,167,167
2026-01-18T08:14:56.4557235Z,long-run-topic-08,68089,162,162
2026-01-18T08:14:56.4557235Z,long-run-topic-07,67703,139,139
2026-01-18T08:14:56.4557235Z,long-run-topic-10,68596,245,245
2026-01-18T08:14:56.4557235Z,long-run-topic-01,65581,202,202
2026-01-18T08:14:56.4557235Z,long-run-topic-04,68476,186,186
2026-01-18T08:14:56.4557235Z,long-run-topic-03,73145,248,248
2026-01-18T08:14:56.4557235Z,long-run-topic-02,74748,186,186
2026-01-18T08:14:57.4649830Z,long-run-topic-06,74729,248,248
2026-01-18T08:14:57.4649830Z,long-run-topic-05,70303,165,165
2026-01-18T08:14:57.4649830Z,long-run-topic-09,71213,248,248
2026-01-18T08:14:57.4649830Z,long-run-topic-08,68200,111,111
2026-01-18T08:14:57.4649830Z,long-run-topic-07,67889,186,186
2026-01-18T08:14:57.4649830Z,long-run-topic-10,68658,62,62
2026-01-18T08:14:57.4649830Z,long-run-topic-01,65783,202,202
2026-01-18T08:14:57.4649830Z,long-run-topic-04,68734,258,258
2026-01-18T08:14:57.4649830Z,long-run-topic-03,73357,212,212
2026-01-18T08:14:57.4649830Z,long-run-topic-02,74982,234,234
2026-01-18T08:14:59.7758770Z,long-run-topic-06,75086,357,357
2026-01-18T08:14:59.7758770Z,long-run-topic-05,70861,558,558
2026-01-18T08:14:59.7758770Z,long-run-topic-09,71606,393,393
2026-01-18T08:14:59.7758770Z,long-run-topic-08,68645,445,445
2026-01-18T08:14:59.7758770Z,long-run-topic-07,68337,448,448
2026-01-18T08:14:59.7758770Z,long-run-topic-10,69201,543,543
2026-01-18T08:14:59.7758770Z,long-run-topic-01,66217,434,434
2026-01-18T08:14:59.7758770Z,long-run-topic-04,68960,226,226
2026-01-18T08:14:59.7758770Z,long-run-topic-03,73711,354,354
2026-01-18T08:14:59.7758770Z,long-run-topic-02,75292,310,310
2026-01-18T08:15:02.1508907Z,long-run-topic-06,75540,454,454
2026-01-18T08:15:02.1508907Z,long-run-topic-05,71233,372,372
2026-01-18T08:15:02.1508907Z,long-run-topic-09,72019,413,413
2026-01-18T08:15:02.1508907Z,long-run-topic-08,69141,496,496
2026-01-18T08:15:02.1508907Z,long-run-topic-07,68735,398,398
2026-01-18T08:15:02.1508907Z,long-run-topic-10,69626,425,425
2026-01-18T08:15:02.1508907Z,long-run-topic-01,66479,262,262
2026-01-18T08:15:02.1508907Z,long-run-topic-04,69291,331,331
2026-01-18T08:15:02.1508907Z,long-run-topic-03,74227,516,516
2026-01-18T08:15:02.1508907Z,long-run-topic-02,75807,515,515
2026-01-18T08:15:03.1537944Z,long-run-topic-06,75686,146,146
2026-01-18T08:15:03.1537944Z,long-run-topic-05,71482,249,249
2026-01-18T08:15:03.1537944Z,long-run-topic-09,72202,183,183
2026-01-18T08:15:03.1537944Z,long-run-topic-08,69369,228,228
2026-01-18T08:15:03.1537944Z,long-run-topic-07,68907,172,172
2026-01-18T08:15:03.1537944Z,long-run-topic-10,69874,248,248
2026-01-18T08:15:03.1537944Z,long-run-topic-01,66571,92,92
2026-01-18T08:15:03.1537944Z,long-run-topic-04,69586,295,295
2026-01-18T08:15:03.1537944Z,long-run-topic-03,74351,124,124
2026-01-18T08:15:03.1537944Z,long-run-topic-02,75993,186,186
2026-01-18T08:15:04.1542451Z,long-run-topic-06,75939,253,253
2026-01-18T08:15:04.1542451Z,long-run-topic-05,71609,127,127
2026-01-18T08:15:04.1542451Z,long-run-topic-09,72445,243,243
2026-01-18T08:15:04.1542451Z,long-run-topic-08,69634,265,265
2026-01-18T08:15:04.1542451Z,long-run-topic-07,69118,211,211
2026-01-18T08:15:04.1542451Z,long-run-topic-10,70061,187,187
2026-01-18T08:15:04.1542451Z,long-run-topic-01,66772,201,201
2026-01-18T08:15:04.1542451Z,long-run-topic-04,69649,63,63
2026-01-18T08:15:04.1542451Z,long-run-topic-03,74565,214,214
2026-01-18T08:15:04.1542451Z,long-run-topic-02,76220,227,227
2026-01-18T08:15:05.1589776Z,long-run-topic-06,76085,146,146
2026-01-18T08:15:05.1589776Z,long-run-topic-05,71612,3,3
2026-01-18T08:15:05.1589776Z,long-run-topic-09,72570,125,125
2026-01-18T08:15:05.1589776Z,long-run-topic-08,69780,146,146
2026-01-18T08:15:05.1589776Z,long-run-topic-07,69391,273,273
2026-01-18T08:15:05.1589776Z,long-run-topic-10,70248,187,187
2026-01-18T08:15:05.1589776Z,long-run-topic-01,66926,154,154
2026-01-18T08:15:05.1589776Z,long-run-topic-04,69835,186,186
2026-01-18T08:15:05.1589776Z,long-run-topic-03,74745,180,180
2026-01-18T08:15:05.1589776Z,long-run-topic-02,76406,186,186
2026-01-18T08:15:06.1662903Z,long-run-topic-06,76361,276,276
2026-01-18T08:15:06.1662903Z,long-run-topic-05,71663,51,51
2026-01-18T08:15:06.1662903Z,long-run-topic-09,72686,116,116
2026-01-18T08:15:06.1662903Z,long-run-topic-08,69958,178,178
2026-01-18T08:15:06.1662903Z,long-run-topic-07,69570,179,179
2026-01-18T08:15:06.1662903Z,long-run-topic-10,70434,186,186
2026-01-18T08:15:06.1662903Z,long-run-topic-01,67080,154,154
2026-01-18T08:15:06.1662903Z,long-run-topic-04,70130,295,295
2026-01-18T08:15:06.1662903Z,long-run-topic-03,75003,258,258
2026-01-18T08:15:06.1662903Z,long-run-topic-02,76632,226,226
2026-01-18T08:15:07.1692441Z,long-run-topic-06,76507,146,146
2026-01-18T08:15:07.1692441Z,long-run-topic-05,71667,4,4
2026-01-18T08:15:07.1692441Z,long-run-topic-09,72802,116,116
2026-01-18T08:15:07.1692441Z,long-run-topic-08,70119,161,161
2026-01-18T08:15:07.1692441Z,long-run-topic-07,69818,248,248
2026-01-18T08:15:07.1692441Z,long-run-topic-10,70560,126,126
2026-01-18T08:15:07.1692441Z,long-run-topic-01,67234,154,154
2026-01-18T08:15:07.1692441Z,long-run-topic-04,70239,109,109
2026-01-18T08:15:07.1692441Z,long-run-topic-03,75127,124,124
2026-01-18T08:15:07.1692441Z,long-run-topic-02,76880,248,248
2026-01-18T08:15:08.1825640Z,long-run-topic-06,76755,248,248
2026-01-18T08:15:08.1825640Z,long-run-topic-05,71829,162,162
2026-01-18T08:15:08.1825640Z,long-run-topic-09,72978,176,176
2026-01-18T08:15:08.1825640Z,long-run-topic-08,70342,223,223
2026-01-18T08:15:08.1825640Z,long-run-topic-07,69919,101,101
2026-01-18T08:15:08.1825640Z,long-run-topic-10,70676,116,116
2026-01-18T08:15:08.1825640Z,long-run-topic-01,67373,139,139
2026-01-18T08:15:08.1825640Z,long-run-topic-04,70348,109,109
2026-01-18T08:15:08.1825640Z,long-run-topic-03,75349,222,222
2026-01-18T08:15:08.1825640Z,long-run-topic-02,77045,165,165
2026-01-18T08:15:10.3689242Z,long-run-topic-06,77129,374,374
2026-01-18T08:15:10.3689242Z,long-run-topic-05,72288,459,459
2026-01-18T08:15:10.3689242Z,long-run-topic-09,73269,291,291
2026-01-18T08:15:10.3689242Z,long-run-topic-08,70900,558,558
2026-01-18T08:15:10.3689242Z,long-run-topic-07,70431,512,512
2026-01-18T08:15:10.3689242Z,long-run-topic-10,71225,549,549
2026-01-18T08:15:10.3689242Z,long-run-topic-01,67946,573,573
2026-01-18T08:15:10.3689242Z,long-run-topic-04,70796,448,448
2026-01-18T08:15:10.3689242Z,long-run-topic-03,75807,458,458
2026-01-18T08:15:10.3689242Z,long-run-topic-02,77443,398,398
2026-01-18T08:15:12.5431740Z,long-run-topic-06,77688,559,559
2026-01-18T08:15:12.5431740Z,long-run-topic-05,72762,474,474
2026-01-18T08:15:12.5431740Z,long-run-topic-09,73836,567,567
2026-01-18T08:15:12.5431740Z,long-run-topic-08,71350,450,450
2026-01-18T08:15:12.5431740Z,long-run-topic-07,71005,574,574
2026-01-18T08:15:12.5431740Z,long-run-topic-10,71746,521,521
2026-01-18T08:15:12.5431740Z,long-run-topic-01,68442,496,496
2026-01-18T08:15:12.5431740Z,long-run-topic-04,71345,549,549
2026-01-18T08:15:12.5431740Z,long-run-topic-03,76317,510,510
2026-01-18T08:15:12.5431740Z,long-run-topic-02,78035,592,592
2026-01-18T08:15:13.5433763Z,long-run-topic-06,77778,90,90
2026-01-18T08:15:13.5433763Z,long-run-topic-05,72988,226,226
2026-01-18T08:15:13.5433763Z,long-run-topic-09,74084,248,248
2026-01-18T08:15:13.5433763Z,long-run-topic-08,71455,105,105
2026-01-18T08:15:13.5433763Z,long-run-topic-07,71168,163,163
2026-01-18T08:15:13.5433763Z,long-run-topic-10,71932,186,186
2026-01-18T08:15:13.5433763Z,long-run-topic-01,68690,248,248
2026-01-18T08:15:13.5433763Z,long-run-topic-04,71576,231,231
2026-01-18T08:15:13.5433763Z,long-run-topic-03,76435,118,118
2026-01-18T08:15:13.5433763Z,long-run-topic-02,78201,166,166
2026-01-18T08:15:14.5435957Z,long-run-topic-06,77946,168,168
2026-01-18T08:15:14.5435957Z,long-run-topic-05,73284,296,296
2026-01-18T08:15:14.5435957Z,long-run-topic-09,74261,177,177
2026-01-18T08:15:14.5435957Z,long-run-topic-08,71622,167,167
2026-01-18T08:15:14.5435957Z,long-run-topic-07,71308,140,140
2026-01-18T08:15:14.5435957Z,long-run-topic-10,72118,186,186
2026-01-18T08:15:14.5435957Z,long-run-topic-01,68938,248,248
2026-01-18T08:15:14.5435957Z,long-run-topic-04,71808,232,232
2026-01-18T08:15:14.5435957Z,long-run-topic-03,76745,310,310
2026-01-18T08:15:14.5435957Z,long-run-topic-02,78361,160,160
2026-01-18T08:15:15.5559068Z,long-run-topic-06,78158,212,212
2026-01-18T08:15:15.5559068Z,long-run-topic-05,73518,234,234
2026-01-18T08:15:15.5559068Z,long-run-topic-09,74500,239,239
2026-01-18T08:15:15.5559068Z,long-run-topic-08,71762,140,140
2026-01-18T08:15:15.5559068Z,long-run-topic-07,71572,264,264
2026-01-18T08:15:15.5559068Z,long-run-topic-10,72352,234,234
2026-01-18T08:15:15.5559068Z,long-run-topic-01,69186,248,248
2026-01-18T08:15:15.5559068Z,long-run-topic-04,72039,231,231
2026-01-18T08:15:15.5559068Z,long-run-topic-03,76971,226,226
2026-01-18T08:15:15.5559068Z,long-run-topic-02,78645,284,284
2026-01-18T08:15:17.6604485Z,long-run-topic-06,78662,504,504
2026-01-18T08:15:17.6604485Z,long-run-topic-05,73956,438,438
2026-01-18T08:15:17.6604485Z,long-run-topic-09,75028,528,528
2026-01-18T08:15:17.6604485Z,long-run-topic-08,72355,593,593
2026-01-18T08:15:17.6604485Z,long-run-topic-07,72061,489,489
2026-01-18T08:15:17.6604485Z,long-run-topic-10,72844,492,492
2026-01-18T08:15:17.6604485Z,long-run-topic-01,69533,347,347
2026-01-18T08:15:17.6604485Z,long-run-topic-04,72547,508,508
2026-01-18T08:15:17.6604485Z,long-run-topic-03,77379,408,408
2026-01-18T08:15:17.6604485Z,long-run-topic-02,79051,406,406
2026-01-18T08:15:18.6608144Z,long-run-topic-06,78874,212,212
2026-01-18T08:15:18.6608144Z,long-run-topic-05,74142,186,186
2026-01-18T08:15:18.6608144Z,long-run-topic-09,75238,210,210
2026-01-18T08:15:18.6608144Z,long-run-topic-08,72603,248,248
2026-01-18T08:15:18.6608144Z,long-run-topic-07,72309,248,248
2026-01-18T08:15:18.6608144Z,long-run-topic-10,72907,63,63
2026-01-18T08:15:18.6608144Z,long-run-topic-01,69609,76,76
2026-01-18T08:15:18.6608144Z,long-run-topic-04,72780,233,233
2026-01-18T08:15:18.6608144Z,long-run-topic-03,77543,164,164
2026-01-18T08:15:18.6608144Z,long-run-topic-02,79299,248,248
2026-01-18T08:15:19.6652700Z,long-run-topic-06,79122,248,248
2026-01-18T08:15:19.6652700Z,long-run-topic-05,74420,278,278
2026-01-18T08:15:19.6652700Z,long-run-topic-09,75425,187,187
2026-01-18T08:15:19.6652700Z,long-run-topic-08,72789,186,186
2026-01-18T08:15:19.6652700Z,long-run-topic-07,72495,186,186
2026-01-18T08:15:19.6652700Z,long-run-topic-10,73085,178,178
2026-01-18T08:15:19.6652700Z,long-run-topic-01,69734,125,125
2026-01-18T08:15:19.6652700Z,long-run-topic-04,72996,216,216
2026-01-18T08:15:19.6652700Z,long-run-topic-03,77731,188,188
2026-01-18T08:15:19.6652700Z,long-run-topic-02,79590,291,291
2026-01-18T08:15:20.6777242Z,long-run-topic-06,79398,276,276
2026-01-18T08:15:20.6777242Z,long-run-topic-05,74698,278,278
2026-01-18T08:15:20.6777242Z,long-run-topic-09,75696,271,271
2026-01-18T08:15:20.6777242Z,long-run-topic-08,73099,310,310
2026-01-18T08:15:20.6777242Z,long-run-topic-07,72761,266,266
2026-01-18T08:15:20.6777242Z,long-run-topic-10,73297,212,212
2026-01-18T08:15:20.6777242Z,long-run-topic-01,70044,310,310
2026-01-18T08:15:20.6777242Z,long-run-topic-04,73213,217,217
2026-01-18T08:15:20.6777242Z,long-run-topic-03,77958,227,227
2026-01-18T08:15:20.6777242Z,long-run-topic-02,79845,255,255
2026-01-18T08:15:21.6910041Z,long-run-topic-06,79584,186,186
2026-01-18T08:15:21.6910041Z,long-run-topic-05,74844,146,146
2026-01-18T08:15:21.6910041Z,long-run-topic-09,75817,121,121
2026-01-18T08:15:21.6910041Z,long-run-topic-08,73285,186,186
2026-01-18T08:15:21.6910041Z,long-run-topic-07,72987,226,226
2026-01-18T08:15:21.6910041Z,long-run-topic-10,73607,310,310
2026-01-18T08:15:21.6910041Z,long-run-topic-01,70230,186,186
2026-01-18T08:15:21.6910041Z,long-run-topic-04,73399,186,186
2026-01-18T08:15:21.6910041Z,long-run-topic-03,78100,142,142
2026-01-18T08:15:21.6910041Z,long-run-topic-02,80014,169,169
2026-01-18T08:15:22.6933066Z,long-run-topic-06,79815,231,231
2026-01-18T08:15:22.6933066Z,long-run-topic-05,75030,186,186
2026-01-18T08:15:22.6933066Z,long-run-topic-09,75965,148,148
2026-01-18T08:15:22.6933066Z,long-run-topic-08,73560,275,275
2026-01-18T08:15:22.6933066Z,long-run-topic-07,73151,164,164
2026-01-18T08:15:22.6933066Z,long-run-topic-10,73767,160,160
2026-01-18T08:15:22.6933066Z,long-run-topic-01,70313,83,83
2026-01-18T08:15:22.6933066Z,long-run-topic-04,73682,283,283
2026-01-18T08:15:22.6933066Z,long-run-topic-03,78265,165,165
2026-01-18T08:15:22.6933066Z,long-run-topic-02,80200,186,186
2026-01-18T08:15:23.7053615Z,long-run-topic-06,80063,248,248
2026-01-18T08:15:23.7053615Z,long-run-topic-05,75198,168,168
2026-01-18T08:15:23.7053615Z,long-run-topic-09,76135,170,170
2026-01-18T08:15:23.7053615Z,long-run-topic-08,73683,123,123
2026-01-18T08:15:23.7053615Z,long-run-topic-07,73316,165,165
2026-01-18T08:15:23.7053615Z,long-run-topic-10,73989,222,222
2026-01-18T08:15:23.7053615Z,long-run-topic-01,70447,134,134
2026-01-18T08:15:23.7053615Z,long-run-topic-04,73885,203,203
2026-01-18T08:15:23.7053615Z,long-run-topic-03,78429,164,164
2026-01-18T08:15:23.7053615Z,long-run-topic-02,80431,231,231
2026-01-18T08:15:24.7073021Z,long-run-topic-06,80262,199,199
2026-01-18T08:15:24.7073021Z,long-run-topic-05,75428,230,230
2026-01-18T08:15:24.7073021Z,long-run-topic-09,76321,186,186
2026-01-18T08:15:24.7073021Z,long-run-topic-08,73826,143,143
2026-01-18T08:15:24.7073021Z,long-run-topic-07,73503,187,187
2026-01-18T08:15:24.7073021Z,long-run-topic-10,74096,107,107
2026-01-18T08:15:24.7073021Z,long-run-topic-01,70642,195,195
2026-01-18T08:15:24.7073021Z,long-run-topic-04,74106,221,221
2026-01-18T08:15:24.7073021Z,long-run-topic-03,78616,187,187
2026-01-18T08:15:24.7073021Z,long-run-topic-02,80691,260,260
2026-01-18T08:15:25.7135550Z,long-run-topic-06,80431,169,169
2026-01-18T08:15:25.7135550Z,long-run-topic-05,75646,218,218
2026-01-18T08:15:25.7135550Z,long-run-topic-09,76507,186,186
2026-01-18T08:15:25.7135550Z,long-run-topic-08,73928,102,102
2026-01-18T08:15:25.7135550Z,long-run-topic-07,73710,207,207
2026-01-18T08:15:25.7135550Z,long-run-topic-10,74406,310,310
2026-01-18T08:15:25.7135550Z,long-run-topic-01,70775,133,133
2026-01-18T08:15:25.7135550Z,long-run-topic-04,74230,124,124
2026-01-18T08:15:25.7135550Z,long-run-topic-03,78904,288,288
2026-01-18T08:15:25.7135550Z,long-run-topic-02,80799,108,108
2026-01-18T08:15:26.7183871Z,long-run-topic-06,80663,232,232
2026-01-18T08:15:26.7183871Z,long-run-topic-05,75802,156,156
2026-01-18T08:15:26.7183871Z,long-run-topic-09,76760,253,253
2026-01-18T08:15:26.7183871Z,long-run-topic-08,74210,282,282
2026-01-18T08:15:26.7183871Z,long-run-topic-07,73835,125,125
2026-01-18T08:15:26.7183871Z,long-run-topic-10,74627,221,221
2026-01-18T08:15:26.7183871Z,long-run-topic-01,71023,248,248
2026-01-18T08:15:26.7183871Z,long-run-topic-04,74503,273,273
2026-01-18T08:15:26.7183871Z,long-run-topic-03,79047,143,143
2026-01-18T08:15:26.7183871Z,long-run-topic-02,81047,248,248
2026-01-18T08:15:27.7216334Z,long-run-topic-06,80895,232,232
2026-01-18T08:15:27.7216334Z,long-run-topic-05,75928,126,126
2026-01-18T08:15:27.7216334Z,long-run-topic-09,76969,209,209
2026-01-18T08:15:27.7216334Z,long-run-topic-08,74520,310,310
2026-01-18T08:15:27.7216334Z,long-run-topic-07,73939,104,104
2026-01-18T08:15:27.7216334Z,long-run-topic-10,74788,161,161
2026-01-18T08:15:27.7216334Z,long-run-topic-01,71222,199,199
2026-01-18T08:15:27.7216334Z,long-run-topic-04,74633,130,130
2026-01-18T08:15:27.7216334Z,long-run-topic-03,79212,165,165
2026-01-18T08:15:27.7216334Z,long-run-topic-02,81277,230,230
2026-01-18T08:15:29.7352155Z,long-run-topic-06,81389,494,494
2026-01-18T08:15:29.7352155Z,long-run-topic-05,76368,440,440
2026-01-18T08:15:29.7352155Z,long-run-topic-09,77506,537,537
2026-01-18T08:15:29.7352155Z,long-run-topic-08,74916,396,396
2026-01-18T08:15:29.7352155Z,long-run-topic-07,74395,456,456
2026-01-18T08:15:29.7352155Z,long-run-topic-10,75203,415,415
2026-01-18T08:15:29.7352155Z,long-run-topic-01,71567,345,345
2026-01-18T08:15:29.7352155Z,long-run-topic-04,75179,546,546
2026-01-18T08:15:29.7352155Z,long-run-topic-03,79749,537,537
2026-01-18T08:15:29.7352155Z,long-run-topic-02,81861,584,584
2026-01-18T08:15:31.7623286Z,long-run-topic-06,81821,432,432
2026-01-18T08:15:31.7623286Z,long-run-topic-05,76926,558,558
2026-01-18T08:15:31.7623286Z,long-run-topic-09,77835,329,329
2026-01-18T08:15:31.7623286Z,long-run-topic-08,75298,382,382
2026-01-18T08:15:31.7623286Z,long-run-topic-07,74709,314,314
2026-01-18T08:15:31.7623286Z,long-run-topic-10,75663,460,460
2026-01-18T08:15:31.7623286Z,long-run-topic-01,72076,509,509
2026-01-18T08:15:31.7623286Z,long-run-topic-04,75440,261,261
2026-01-18T08:15:31.7623286Z,long-run-topic-03,80181,432,432
2026-01-18T08:15:31.7623286Z,long-run-topic-02,82291,430,430
2026-01-18T08:15:32.7733877Z,long-run-topic-06,81929,108,108
2026-01-18T08:15:32.7733877Z,long-run-topic-05,77077,151,151
2026-01-18T08:15:32.7733877Z,long-run-topic-09,78062,227,227
2026-01-18T08:15:32.7733877Z,long-run-topic-08,75570,272,272
2026-01-18T08:15:32.7733877Z,long-run-topic-07,74805,96,96
2026-01-18T08:15:32.7733877Z,long-run-topic-10,75891,228,228
2026-01-18T08:15:32.7733877Z,long-run-topic-01,72276,200,200
2026-01-18T08:15:32.7733877Z,long-run-topic-04,75639,199,199
2026-01-18T08:15:32.7733877Z,long-run-topic-03,80346,165,165
2026-01-18T08:15:32.7733877Z,long-run-topic-02,82515,224,224
2026-01-18T08:15:34.8822044Z,long-run-topic-06,82517,588,588
2026-01-18T08:15:34.8822044Z,long-run-topic-05,77469,392,392
2026-01-18T08:15:34.8822044Z,long-run-topic-09,78495,433,433
2026-01-18T08:15:34.8822044Z,long-run-topic-08,76008,438,438
2026-01-18T08:15:34.8822044Z,long-run-topic-07,75241,436,436
2026-01-18T08:15:34.8822044Z,long-run-topic-10,76185,294,294
2026-01-18T08:15:34.8822044Z,long-run-topic-01,72751,475,475
2026-01-18T08:15:34.8822044Z,long-run-topic-04,76179,540,540
2026-01-18T08:15:34.8822044Z,long-run-topic-03,80903,557,557
2026-01-18T08:15:34.8822044Z,long-run-topic-02,83061,546,546
2026-01-18T08:15:35.8812332Z,long-run-topic-06,82644,127,127
2026-01-18T08:15:35.8812332Z,long-run-topic-05,77607,138,138
2026-01-18T08:15:35.8812332Z,long-run-topic-09,78640,145,145
2026-01-18T08:15:35.8812332Z,long-run-topic-08,76202,194,194
2026-01-18T08:15:35.8812332Z,long-run-topic-07,75455,214,214
2026-01-18T08:15:35.8812332Z,long-run-topic-10,76371,186,186
2026-01-18T08:15:35.8812332Z,long-run-topic-01,72904,153,153
2026-01-18T08:15:35.8812332Z,long-run-topic-04,76427,248,248
2026-01-18T08:15:35.8812332Z,long-run-topic-03,81068,165,165
2026-01-18T08:15:35.8812332Z,long-run-topic-02,83341,280,280
2026-01-18T08:15:36.8819211Z,long-run-topic-06,82830,186,186
2026-01-18T08:15:36.8819211Z,long-run-topic-05,77781,174,174
2026-01-18T08:15:36.8819211Z,long-run-topic-09,78888,248,248
2026-01-18T08:15:36.8819211Z,long-run-topic-08,76388,186,186
2026-01-18T08:15:36.8819211Z,long-run-topic-07,75606,151,151
2026-01-18T08:15:36.8819211Z,long-run-topic-10,76528,157,157
2026-01-18T08:15:36.8819211Z,long-run-topic-01,73043,139,139
2026-01-18T08:15:36.8819211Z,long-run-topic-04,76698,271,271
2026-01-18T08:15:36.8819211Z,long-run-topic-03,81357,289,289
2026-01-18T08:15:36.8819211Z,long-run-topic-02,83645,304,304
2026-01-18T08:15:37.8847331Z,long-run-topic-06,83057,227,227
2026-01-18T08:15:37.8847331Z,long-run-topic-05,77995,214,214
2026-01-18T08:15:37.8847331Z,long-run-topic-09,79135,247,247
2026-01-18T08:15:37.8847331Z,long-run-topic-08,76582,194,194
2026-01-18T08:15:37.8847331Z,long-run-topic-07,75732,126,126
2026-01-18T08:15:37.8847331Z,long-run-topic-10,76838,310,310
2026-01-18T08:15:37.8847331Z,long-run-topic-01,73306,263,263
2026-01-18T08:15:37.8847331Z,long-run-topic-04,76844,146,146
2026-01-18T08:15:37.8847331Z,long-run-topic-03,81643,286,286
2026-01-18T08:15:37.8847331Z,long-run-topic-02,83825,180,180
2026-01-18T08:15:39.9146064Z,long-run-topic-06,83532,475,475
2026-01-18T08:15:39.9146064Z,long-run-topic-05,78519,524,524
2026-01-18T08:15:39.9146064Z,long-run-topic-09,79448,313,313
2026-01-18T08:15:39.9146064Z,long-run-topic-08,76995,413,413
2026-01-18T08:15:39.9146064Z,long-run-topic-07,76124,392,392
2026-01-18T08:15:39.9146064Z,long-run-topic-10,77266,428,428
2026-01-18T08:15:39.9146064Z,long-run-topic-01,73707,401,401
2026-01-18T08:15:39.9146064Z,long-run-topic-04,77221,377,377
2026-01-18T08:15:39.9146064Z,long-run-topic-03,82127,484,484
2026-01-18T08:15:39.9146064Z,long-run-topic-02,84297,472,472
2026-01-18T08:15:42.0876711Z,long-run-topic-06,84049,517,517
